Plant Name,Latitude,Longitude,Capacity Factor,Nameplate Capacity,State,Balancing Authority Name
"North Slope, LLC",44.891923,-73.942488,,200,NY,New York Independent System Operator
Northern Colorado Wind LLC,40.9881,-102.8969,0.26453,174.3,CO,Public Service Company of Colorado
Northern Iowa Windpower II,43.3608,-93.2978,0.24872,80,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Northern Lights Wind LLC,44.015,-96.4367,0.31205,1.7,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Northwest Ohio Wind,41.016944,-84.593611,0.05571,205,OH,"PJM Interconnection, LLC"
Notrees Windpower,31.995,-102.828333,0.24029,188.5,TX,"Electric Reliability Council of Texas, Inc."
Notus Wind 1,41.6083,-70.6089,0.28673,1.7,MA,ISO New England Inc.
Number Nine Wind Farm,46.386944,-68.056666,,250,ME,ISO New England Inc.
NWP Indian Mesa Wind Farm,30.931467,-102.201433,0.20735,82.5,TX,"Electric Reliability Council of Texas, Inc."
Oak Creek Energy Systems I,35.043889,-118.276388,0.21506,34.5,CA,California Independent System Operator
Oak Glen Wind Farm,43.920556,-93.140555,0.29949,44,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Oak Tree Energy,44.933333,-97.741389,0.40788,19.5,SD,Southwest Power Pool
Oakfield Wind Project,46.058056,-68.147222,0.27152,148,ME,ISO New England Inc.
Oasis Wind,35.06094,-118.292406,0.33258,59,CA,California Independent System Operator
O'Brien Wind,43.200421,-95.624313,0.19878,467.8,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Ocotillo Express LLC,32.752778,-116.044722,0.2477,265.4,CA,California Independent System Operator
Ocotillo Windpower,32.1217,-101.3853,0.25616,58.8,TX,"Electric Reliability Council of Texas, Inc."
Odell Wind Farm,43.853333,-94.931944,0.43337,200,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Odin Wind Farm LLC,43.8953,-94.9142,0.3354,20,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Oklahoma Wind Energy Center,36.603967,-99.340047,0.21025,102,OK,Southwest Power Pool
Old Settler Wind,34.060333,-101.187628,0.41756,151.2,TX,"Electric Reliability Council of Texas, Inc."
Old Trail Wind Farm,40.4792,-88.7989,0.31891,198,IL,"PJM Interconnection, LLC"
"Oliver Wind III, LLC",46.9571,-101.1681,0.48941,99.3,ND,"Midcontinent Independent Transmission System Operator, Inc.."
Optimum Wind 3 LLC,42.019167,-93.513611,0.25883,3,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Optimum Wind 4 LLC,42.016389,-93.515833,0.26039,3,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Optimum Wind 5 LLC,42.014,-93.518056,0.26107,3,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Optimum Wind 6 LLC,42.006944,-93.523611,0.26469,3,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Optimum Wind 7 LLC,42.028333,-93.430278,0.34954,3,IA,"Midcontinent Independent Transmission System Operator, Inc.."
"Orchard Windfarm, LLC",45.683033,-119.458333,,40,OR,PacifiCorp - West
Oregon Trail Wind Park,42.840556,-114.989722,0.3202,13.5,ID,Idaho Power Company
Oregon Trail Windfarm LLC,45.7122,-119.4044,0.3056,9.9,OR,PacifiCorp - West
Orient Wind Farm,41.202447,-94.417197,,500.8,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Origin Wind,34.446111,-97.269722,0.43287,150,OK,Southwest Power Pool
Osage (IA),43.279722,-92.810556,0.03075,19,IA,"Midcontinent Independent Transmission System Operator, Inc.."
"Osage Wind, LLC",36.706944,-96.700278,0.4249,150.4,OK,"Associated Electric Cooperative, Inc."
Osborn Wind Energy,39.747699,-94.473482,0.40761,200.9,MO,Southwest Power Pool
Osceola Windpower II,43.4303,-95.4167,0.29666,50,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Osceola Windpower LLC,43.4303,-95.4167,0.30886,100,IA,Southwest Power Pool
Otter Creek Wind Farm LLC,41.055385,-88.993862,,129,IL,"Midcontinent Independent Transmission System Operator, Inc.."
OU Spirit Wind Farm,36.333803,-99.480144,0.34562,101.2,OK,Southwest Power Pool
Pacific Canyon Windfarm LLC,45.6542,-119.4869,0.28503,8.3,OR,PacifiCorp - West
Pacific Wind LLC,34.891389,-118.4325,0.2348,151.7,CA,California Independent System Operator
Painted Hills Wind Park,33.9369,-116.6183,0.17969,19,CA,California Independent System Operator
Pakini Nui Wind Farm,18.9742,-155.6914,0.61088,21,HI,Hawaii Miscellaneous
"Palmas Wind, LLC",26.288889,-97.496389,,144.9,TX,"Electric Reliability Council of Texas, Inc."
"Palmer's Creek Wind Farm, LLC",44.857694,-95.568888,0.00905,44.6,MN,Southwest Power Pool
Palo Duro Wind,36.243889,-101.001389,0.51567,249.9,TX,Southwest Power Pool
Palouse,47.155833,-117.364444,0.35469,105.3,WA,Avista Corporation
Pantex,35.322778,-101.5325,0.5002,11.5,TX,Southwest Power Pool
Passadumkeag Windpark LLC,45.07,-68.21,0.42558,39.9,ME,ISO New England Inc.
Patriot Wind Farm,27.592778,-97.648056,,226.5,TX,"Electric Reliability Council of Texas, Inc."
Pattern Gulf Wind,27.0011,-97.5994,0.28788,283.2,TX,"Electric Reliability Council of Texas, Inc."
Pattern Panhandle Wind 2 LLC,35.442778,-101.372778,0.47905,181.7,TX,"Electric Reliability Council of Texas, Inc."
Pattern Panhandle Wind LLC,35.4275,-101.253056,0.40009,218,TX,"Electric Reliability Council of Texas, Inc."
Patterson Pass,37.701956,-121.613708,,21.9,CA,California Independent System Operator
Patton Wind Farm,40.63067,-78.696078,0.37907,30,PA,"PJM Interconnection, LLC"
PaTu Wind Farm LLC,45.613061,-120.616906,0.35416,9,OR,Bonneville Power Administration
Paulding Wind Farm II,41.025278,-84.779166,0.35943,99,OH,"PJM Interconnection, LLC"
Paulding Wind Farm III,41.121,-84.751,0.35407,100.8,OH,"PJM Interconnection, LLC"
Payne's Ferry,42.825278,-115.010833,0.34243,21,ID,Idaho Power Company
Peak View Wind Farm,37.710444,-104.505464,0.39299,60.8,CO,Public Service Company of Colorado
Pebble Springs Wind LLC,45.7119,-120.125,0.24829,98.7,OR,Avangrid Renewables LLC
Peetz Table Wind Energy,40.986,-103.436,0.31371,199.5,CO,Public Service Company of Colorado
Pegasus Wind,43.452003,-83.50721,,146.1,MI,"Midcontinent Independent Transmission System Operator, Inc.."
Pembina Land Port of Entry Wind Turbine,48.996866,-97.24161,,1,ND,"Midcontinent Independent Transmission System Operator, Inc.."
Penascal II Wind Project LLC,27.1197,-97.5499,0.29686,201,TX,"Electric Reliability Council of Texas, Inc."
Penascal Wind Power LLC,27.0702,-97.5077,0.32646,201.6,TX,"Electric Reliability Council of Texas, Inc."
Perennial Windfarm,40.631872,-97.642708,0.21794,6.9,NE,Southwest Power Pool
Perrin Ranch Wind LLC,35.415556,-112.271111,0.24473,99.2,AZ,Arizona Public Service Company
"Persimmon Creek Wind Farm 1, LLC",36.174278,-99.349164,0.16042,198.6,OK,Southwest Power Pool
Peyton Creek Wind Farm LLC,28.8433,-95.8631,,220,TX,"Electric Reliability Council of Texas, Inc."
Pheasant Run Wind LLC,43.757778,-83.297778,0.39051,74.8,MI,"Midcontinent Independent Transmission System Operator, Inc.."
Phoenix Wind Power LLC,33.916667,-116.55,,2.1,CA,California Independent System Operator
Pike County Wind Power,39.6189,-90.8461,0.20729,1.7,IL,"Midcontinent Independent Transmission System Operator, Inc.."
Pilgrim Stage Wind Park,42.7975,-114.998611,0.36412,10.5,ID,Idaho Power Company
Pillar Mountain Wind Project Microgrid,57.7869,-152.4406,0.33194,9,AK,Alaska Miscellaneous
Pilot Hill Wind Farm,40.999169,-88.056247,0.38467,175,IL,"PJM Interconnection, LLC"
Pine River Wind Park,43.524324,-84.696781,,161.3,MI,"Midcontinent Independent Transmission System Operator, Inc.."
Pine Tree Wind Power Project,35.248006,-118.175356,0.24124,135,CA,Los Angeles Department of Water and Power
Pinnacle Wind Force LLC,39.445,-79.03,0.34918,55.2,WV,"PJM Interconnection, LLC"
Pinyon Pine I,35.043411,-118.211835,0.2306,168,CA,California Independent System Operator
Pinyon Pine II,35.026759,-118.223333,0.21124,132,CA,California Independent System Operator
Pioneer Prairie Wind Farm,43.4839,-92.6131,0.31634,300,IA,"Midcontinent Independent Transmission System Operator, Inc.."
"Pioneer Trail Wind Farm, LLC",40.46405,-88.021517,0.3363,150.4,IL,"Midcontinent Independent Transmission System Operator, Inc.."
"Pioneer Wind Park, LLC",42.728198,-105.866765,0.36056,80,WY,PacifiCorp - East
Pisgah Mountain Wind,44.777337,-68.523419,0.38316,9.1,ME,ISO New England Inc.
Pleasant Hill Wind Energy Project,33.738889,-101.485,0.31201,20,TX,Southwest Power Pool
Pleasant Valley Wind Farm,43.805,-92.769722,0.43188,200,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Plum Creek,44.14504,-95.382723,,400,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Plum Creek Wind,43.169003,-94.061614,,500,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Plum Creek Wind Project (NE),40.756389,-96.641389,,230,NE,Southwest Power Pool
Pocahontas Prairie Wind Farm,42.568056,-94.658056,0.32158,80,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Polaris Wind Park,43.262611,-84.499838,,168.6,MI,"Midcontinent Independent Transmission System Operator, Inc.."
"Polk County Renewables, LLC",41.165278,-97.570194,0.02105,2.5,NE,Southwest Power Pool
Pomeroy Wind Farm,42.5842,-94.7467,0.2835,286.4,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Ponnequin,40.990489,-104.816686,,26.5,CO,Western Area Power Administration - Rocky Mountain Region
Ponnequin Phase 1,40.99616,-104.824943,,5.2,CO,Public Service Company of Colorado
Poplar Camp Wind Farm,36.836583,-80.875222,,72,VA,"PJM Interconnection, LLC"
Post Oak Wind LLC,32.5144,-99.6564,0.299,200,TX,"Electric Reliability Council of Texas, Inc."
"Post Rock Wind Power Project, LLC",38.841667,-98.299444,0.411,201,KS,Southwest Power Pool
Post Wind Farm LP,32.92544,-101.219397,0.45481,84,TX,"Electric Reliability Council of Texas, Inc."
Power County Wind Park North,42.738889,-112.748611,0.3316,22.5,ID,PacifiCorp - East
Power County Wind Park South,42.703333,-112.757778,0.29092,22.5,ID,PacifiCorp - East
PPL Frey Farm Landfill Wind,39.959167,-76.455555,0.21968,3.2,PA,"PJM Interconnection, LLC"
Prairie Breeze,41.951667,-98.076667,0.44403,206.5,NE,Southwest Power Pool
Prairie Breeze II,41.987656,-98.210401,0.47535,73.4,NE,Southwest Power Pool
Prairie Breeze III,41.987656,-98.210401,0.45026,35.8,NE,Southwest Power Pool
Prairie Queen Wind Farm,37.9788,-95.2244,,199.3,KS,Southwest Power Pool
Prairie Rose Wind Farm,43.828217,-96.321567,0.35566,200,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Prairie Star Wind Farm,43.6861,-92.6272,0.33875,100.6,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Prairie Wind Farm,41.4369,-92.703817,0.37123,168,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Prairie Wind Power LLC,43.5958,-95.3833,0.35322,4,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Prairie Winds ND1,47.933621,-101.269189,0.35239,115.5,ND,Southwest Power Pool
Prairie Winds SD1,43.886389,-98.7875,0.39226,162,SD,Southwest Power Pool
"Pratt Wind, LLC",37.55,-98.8,0.02784,243.5,KS,Southwest Power Pool
Prevailing Wind Park,43.039,-97.526,,220,SD,Southwest Power Pool
Princeton Wind Farm,42.4789,-71.9,0.13557,3.3,MA,ISO New England Inc.
Prospector Windfarm (Burnt River),44.418056,-117.255,0.32562,10,OR,Idaho Power Company
Providence Heights Wind LLC,41.2294,-89.5572,0.26327,72,IL,"PJM Interconnection, LLC"
"Pryor Caves Wind Project, LLC",45.165525,-108.693138,,80,MT,PacifiCorp - East
Purdue Energy Park,40.527222,-87.0025,,39.2,IN,"PJM Interconnection, LLC"
"PYCO Industries, Inc. Wind Farm",33.553184,-101.792412,0.11459,10,TX,Southwest Power Pool
Pyron Wind Farm LLC,32.5886,-100.6728,0.32404,258.9,TX,"Electric Reliability Council of Texas, Inc."
Quilt Block Wind Farm LLC,42.673333,-90.265277,0.40983,98,WI,"Midcontinent Independent Transmission System Operator, Inc.."
Radfords Run Wind Farm,40.011111,-89.047222,0.42347,278,IL,"PJM Interconnection, LLC"
Rail Splitter Wind Farm,40.3692,-89.4022,0.31273,100.5,IL,"Midcontinent Independent Transmission System Operator, Inc.."
Ralls Wind Farm,33.661111,-101.39,0.29557,10,TX,Southwest Power Pool
Ranchero Wind Farm LLC,30.594908,-101.453021,,300,TX,"Electric Reliability Council of Texas, Inc."
Randolph Eastern School Wind Turbine,40.2097,-84.8219,0,1,IN,"PJM Interconnection, LLC"
Rattlesnake,46.535025,-118.253611,,144,WA,Avista Corporation
Rattlesnake Creek Wind Project,42.374,-96.829,,318.1,NE,Southwest Power Pool
Rattlesnake Den,31.74325,-101.493407,0.44294,207.2,TX,"Electric Reliability Council of Texas, Inc."
"Rattlesnake Power, LLC",31.360331,-99.551356,0.2726,160,TX,"Electric Reliability Council of Texas, Inc."
"Raymond Wind Farm, LLC",26.364153,-97.780439,,200.2,TX,"Electric Reliability Council of Texas, Inc."
Reading Wind Project,38.475,-95.9655,,200.1,KS,Southwest Power Pool
Record Hill Wind,44.633611,-70.627777,0.27047,50.6,ME,ISO New England Inc.
Red Dirt Wind Project,36.1,-97.8,0.40346,299.3,OK,Southwest Power Pool
Red Hills Wind Project LLC,35.535,-99.3828,0.37778,123,OK,Southwest Power Pool
Red Mesa Wind LLC,35.2689,-107.3828,0.23737,102.4,NM,Public Service Company of New Mexico
Red Pine Wind Project,44.478,-96.1538,0.45552,200,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Redbed Plains Wind Farm,35.290759,-97.854,0.49181,99.1,OK,Southwest Power Pool
Redwood Falls Wind,44.502778,-95.175,0.30271,3.4,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Reloj del Sol Wind Farm,27.03028,-99.388388,,209.4,TX,"Electric Reliability Council of Texas, Inc."
Richland,42.363152,-95.2263,,130.1,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Ridge Crest Wind Partners,40.945911,-103.162028,0.2604,29.7,CO,Public Service Company of Colorado
Ridgetop,35.074,-118.3153,0.33603,46.8,CA,California Independent System Operator
Ridgetop Energy LLC,35.0697,-118.3167,0.17766,29,CA,California Independent System Operator
Ridgewind,44.018889,-96.065277,0.35831,25.3,MN,"Midcontinent Independent Transmission System Operator, Inc.."
"Ringer Hill Wind Farm, LLC",39.744722,-79.188056,0.322,39.9,PA,"PJM Interconnection, LLC"
"Rio Bravo Windpower, LLC",26.649,-99.0387,,237.6,TX,"Electric Reliability Council of Texas, Inc."
Ripley Westfield Wind LLC,42.241111,-79.635,,75,NY,New York Independent System Operator
Rippey Wind Farm,42.006111,-94.237778,0.37127,50,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Rising Tree Wind Farm,35.0775,-118.218333,0.38343,79.2,CA,California Independent System Operator
Rising Tree Wind Farm II,35.088889,-118.206389,0.33361,19.8,CA,California Independent System Operator
Rising Tree Wind Farm III,35.060556,-118.243333,0.40831,99,CA,California Independent System Operator
Roadrunner I LLC,44.290556,-96.433333,0.21207,1.3,MN,"Midcontinent Independent Transmission System Operator, Inc.."
"Roaring Brook, LLC",43.709597,-75.616219,,78,NY,New York Independent System Operator
Rock Creek Wind Project,40.4,-95.2,0.41121,300,MO,Southwest Power Pool
Rock Falls Wind Farm LLC,36.927165,-97.4271,0.4232,154.5,OK,Southwest Power Pool
Rock River I LLC,41.7172,-106.1077,0.31666,50,WY,PacifiCorp - East
Rockland Wind Farm,42.674722,-112.901944,0.49897,79.2,ID,Idaho Power Company
Rocksprings,29.72753,-100.79431,0.3872,149.3,TX,"Electric Reliability Council of Texas, Inc."
Rocky Ridge Wind Project,35.135556,-99.003056,0.44741,148.8,OK,Southwest Power Pool
Roeder Family Wind Farm LLC,43.297222,-93.283333,0.37336,1.6,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Rolling Hills,43.0572,-105.8543,0.32038,99,WY,PacifiCorp - East
Rolling Hills Wind Farm,41.1973,-94.7744,0.30524,443.9,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Rolling Thunder Wind Farm,44.477778,-99.133889,0.33338,25.8,SD,Southwest Power Pool
Rolling Upland Wind Farm  LLC,42.899029,-75.458456,,60,NY,New York Independent System Operator
Rollins Wind Project,45.34598,-68.3802,0.28751,60,ME,ISO New England Inc.
Roosevelt County,33.926111,-103.511111,0.48475,250,NM,Southwest Power Pool
Roscoe Wind Farm LLC,32.4694,-100.6664,0.29983,209,TX,"Electric Reliability Council of Texas, Inc."
Roseman,41.370997,-94.753929,0.42903,1.8,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Rosewater Wind Farm,40.770899,-86.875007,,102,IN,"Midcontinent Independent Transmission System Operator, Inc.."
"Roth Rock North Wind Farm, LLC",39.287222,-79.434444,0.31064,10,MD,"PJM Interconnection, LLC"
Roth Rock Wind Farm LLC,39.254444,-79.467222,0.31134,40,MD,"PJM Interconnection, LLC"
Route 66 Wind Plant,35.205278,-101.434167,0.45618,150,TX,"Electric Reliability Council of Texas, Inc."
RoxWind,44.6148,-70.6176,,15.3,ME,ISO New England Inc.
RP Wind,40.449444,-83.893333,0.24919,3.4,OH,"PJM Interconnection, LLC"
Rugby Wind Power Project,48.4968,-99.9513,0.31159,149,ND,"Midcontinent Independent Transmission System Operator, Inc.."
Rush Creek Wind,39.172111,-103.845358,0.03701,600,CO,Public Service Company of Colorado
Rush Springs Wind,34.682883,-97.829283,0.44441,249.9,OK,Southwest Power Pool
Ruthton Ridge LLC,44.2128,-96.2131,0.32138,1.9,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Ryegrass Windfarm,43.037147,-115.439731,0.26946,23,ID,Idaho Power Company
S&P Windfarm LLC,43.651389,-95.3825,0.29087,2,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Saddle Mountain East Wind Farm,46.789,-119.346,,126,WA,Avista Corporation
Saddleback Ridge Wind Farm,44.593333,-70.381111,0.31681,34.2,ME,ISO New England Inc.
Sage Draw Wind,33.303497,-101.65722,,338.4,TX,"Electric Reliability Council of Texas, Inc."
Sagebrush Power Partners,47.1356,-120.6872,0.28972,100.7,WA,Bonneville Power Administration
Salmon Falls Wind Park,42.681944,-114.989167,0.3534,21,ID,Idaho Power Company
"Salt Fork Wind Project, LLC",35.18172,-100.934408,0.49244,174,TX,"Electric Reliability Council of Texas, Inc."
Salt Springs Wind Farm,37.957231,-99.755513,,200,KS,Southwest Power Pool
Salt Valley Wind Plant,40.9044,-96.6231,0.22165,1.2,NE,Southwest Power Pool
Salty Dog I LLC,44.287778,-96.433333,0.2118,1.3,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Salty Dog II LLC,44.314722,-96.325833,0.20811,1.3,MN,"Midcontinent Independent Transmission System Operator, Inc.."
San Gorgonio Farms Wind Farm,33.926111,-116.615,0.33825,31,CA,California Independent System Operator
San Gorgonio Westwinds II LLC,33.934,-116.5781,0.31586,43.4,CA,California Independent System Operator
San Gorgonio Windplant WPP1993,33.918395,-116.573906,0.2513,84,CA,California Independent System Operator
San Juan Mesa Wind Project LLC,33.9716,-103.8604,0.38723,120,NM,Southwest Power Pool
"San Roman Wind I, LLC",26.125979,-97.377599,0.39332,95.3,TX,"Electric Reliability Council of Texas, Inc."
Sand Bluff Wind Farm,31.991442,-101.302637,0.25954,90,TX,"Electric Reliability Council of Texas, Inc."
Sand Creek Wind Farm,47.911,-105.498,,75,MT,Western Area Power Administration UGP West
Sand Ranch Windfarm LLC,45.6447,-119.4767,0.29465,9.9,OR,PacifiCorp - West
Sandy Ridge Wind Farm,40.729207,-78.28735,0.34764,50,PA,"PJM Interconnection, LLC"
Sangamon Wind Two LLC,39.802222,-89.8625,,100,IL,"Midcontinent Independent Transmission System Operator, Inc.."
Santa Clara (85C),37.7361,-121.6475,,18,CA,California Independent System Operator
Santa Rita East,31.207988,-101.110787,,302.4,TX,"Electric Reliability Council of Texas, Inc."
Santa Rita Wind Energy,31.181377,-101.318787,0.34861,300,TX,"Electric Reliability Council of Texas, Inc."
Saratoga Wind Farm,43.448855,-92.280725,,66,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Sawtooth Wind Project,42.982222,-115.393333,0.27155,22.4,ID,Idaho Power Company
Scioto Ridge Wind Farm,40.561389,-83.736389,,189.2,OH,"PJM Interconnection, LLC"
Scituate Wind,42.175083,-70.728467,0.21431,1.5,MA,ISO New England Inc.
Scurry County Wind II,32.718056,-100.793333,0.29152,120,TX,"Electric Reliability Council of Texas, Inc."
Scurry County Wind LP,32.7204,-100.9952,0.269,130.5,TX,"Electric Reliability Council of Texas, Inc."
Searchlight Wind,35.466944,-114.873611,,200,NV,Western Area Power Administration - Desert Southwest Region
Searsburg Wind Turbine,42.8625,-72.9628,0.23383,6,VT,ISO New England Inc.
Seiling Wind I,36.1225,-98.992222,0.46635,199,OK,Southwest Power Pool
Seiling Wind II,36.1225,-98.992222,0.458,98.6,OK,Southwest Power Pool
Seldom Seen Wind LLC,40.695833,-78.663055,,41,PA,"PJM Interconnection, LLC"
Senate Wind LLC,33.205801,-98.365069,0.36907,150,TX,"Electric Reliability Council of Texas, Inc."
Sendero,27.18,-98.916667,0.4561,78,TX,"Electric Reliability Council of Texas, Inc."
Seneca Nation Cattaraugus Wind Turbine,42.5809,-79.1027,0.23531,1.5,NY,New York Independent System Operator
Settlers Trail Wind Farm LLC,40.694444,-87.570833,0.28089,150.4,IL,"Midcontinent Independent Transmission System Operator, Inc.."
Seven Mile Hill,41.9203,-106.3758,0.40655,118.5,WY,PacifiCorp - East
Seward Wind Farm,40.895,-97.1951,0.42372,1.7,NE,Southwest Power Pool
"Seymour Hills Wind Project, LLC",33.57824,-99.1921,,30.2,TX,"Electric Reliability Council of Texas, Inc."
Shady Oaks Wind Farm,41.666944,-89.059722,0.34053,109.5,IL,"PJM Interconnection, LLC"
Shane's Wind Machine,44.1508,-96.1361,0.54768,1.3,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Shannon Wind,33.509722,-98.360833,0.38736,204,TX,"Electric Reliability Council of Texas, Inc."
Shaokatan Hills LLC,44.421711,-96.434694,0.25529,11.8,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Sheffield Wind,44.67598,-72.1013,0.2425,40,VT,ISO New England Inc.
Sherbino I Wind Farm,30.807272,-102.355628,0.2788,150,TX,"Electric Reliability Council of Texas, Inc."
Sherbino II,30.772575,-102.505808,0.2371,145,TX,"Electric Reliability Council of Texas, Inc."
Shiloh I Wind Project,38.12,-121.85,0.29503,150,CA,California Independent System Operator
Shiloh III Wind Project LLC,38.169444,-121.846944,0.31681,102.5,CA,California Independent System Operator
Shiloh IV Wind Project LLC,38.137488,-121.855342,0.33441,102.5,CA,California Independent System Operator
Shiloh Wind Project 2 LLC,38.1711,-121.8461,0.30452,150,CA,California Independent System Operator
Shirley Wind,44.3481,-87.9278,0.30225,20,WI,"Midcontinent Independent Transmission System Operator, Inc.."
Sholes Wind Energy Center,42.3119,-97.3647,,160,NE,Southwest Power Pool
Shooting Star,37.518889,-99.446389,0.4811,104,KS,Southwest Power Pool
Sigel Wind Park,43.850833,-82.783611,0.44578,64,MI,"Midcontinent Independent Transmission System Operator, Inc.."
Silver Sage Windpower,41.12968,-105.024,0.33631,42,WY,Western Area Power Administration UGP West
Silver Star I Wind Power Project,32.338659,-98.476051,0.24327,60,TX,"Electric Reliability Council of Texas, Inc."
Sky River LLC,35.2608,-118.2469,0.1809,76.9,CA,California Independent System Operator
Sky Volt,41.29,-94.485,0.41453,1.6,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Slate Creek Wind Project LLC,37.1146,-97.2376,0.46255,150,KS,Southwest Power Pool
Sleeping Bear LLC,36.640278,-99.500556,0.32573,94.5,OK,Southwest Power Pool
Smoky Hills Wind Project Phase I,38.879936,-98.160159,0.37155,100.8,KS,Southwest Power Pool
Smoky Hills Wind Project Phase II,38.892653,-98.168876,0.29537,148.5,KS,Southwest Power Pool
Snyder Wind Farm,32.739294,-100.738949,0.27851,63,TX,"Electric Reliability Council of Texas, Inc."
Solano Wind,38.116415,-121.769031,0.28253,228.2,CA,California Independent System Operator
Soliloquoy Ridge LLC,44.2364,-96.2331,0.29062,1.9,MN,"Midcontinent Independent Transmission System Operator, Inc.."
"Solomon Forks Wind Project, LLC",39.306,-101.0744,,275.6,KS,Southwest Power Pool
Somerset Windpower LLC,39.979167,-79.012778,0.22267,9,PA,"PJM Interconnection, LLC"
South Chestnut LLC,39.7513,-79.7271,0.24556,50.4,PA,"PJM Interconnection, LLC"
South Dakota Wind Energy Cente,44.5492,-99.5,0.31682,40.5,SD,Western Area Power Administration - Rocky Mountain Region
South Fork Wind Farm,43.587283,-95.375119,0.45264,13,MN,"Midcontinent Independent Transmission System Operator, Inc.."
South Hurlburt Wind LLC,45.706262,-120.079987,0.24539,290,OR,Bonneville Power Administration
South Peak Wind,47.329911,-110.614592,,80,MT,NorthWestern Energy (NWMT)
South Plains II,34.196962,-101.381494,0.43928,300,TX,"Electric Reliability Council of Texas, Inc."
South Plains Wind Phase I,34.080556,-101.323611,0.47131,200,TX,"Electric Reliability Council of Texas, Inc."
South Trent Wind Farm,32.4081,-100.1286,0.35523,101.2,TX,"Electric Reliability Council of Texas, Inc."
Spanish Fork Wind Park 2 LLC,40.071389,-111.582222,0.26816,18.9,UT,PacifiCorp - East
Spartan Hills LLC,44.2358,-96.2383,0.31182,1.9,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Spearville,37.8641,-99.7528,0.28991,148.5,KS,Southwest Power Pool
Spearville 3 LLC,37.851111,-99.838056,0.42575,108,KS,Southwest Power Pool
Spinning Spur Wind II,35.276944,-102.682778,0.40635,161,TX,"Electric Reliability Council of Texas, Inc."
Spinning Spur Wind III,35.295,-102.721111,0.49738,194,TX,"Electric Reliability Council of Texas, Inc."
Spinning Spur Wind LLC,35.2375,-102.203056,0.51293,161,TX,Southwest Power Pool
Spion Kop Wind Farm,47.333333,-110.639167,0.35503,40,MT,NorthWestern Energy (NWMT)
Spring Canyon,40.983,-102.9647,0.33749,60,CO,Public Service Company of Colorado
Spring Canyon Expansion Wind Energy Ctr,40.964167,-103.077222,0.4299,62.6,CO,Public Service Company of Colorado
Spring Valley Wind Project,39.104167,-114.492222,0.23771,150,NV,Nevada Power Company
Springview,42.82579,-99.777467,0.24144,4.4,NE,Southwest Power Pool
Spruce Mountain WInd,44.415587,-70.559814,0.33748,20,ME,ISO New England Inc.
St. Olaf Wind Turbine,44.462222,-93.192778,0.17145,1.6,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Stahl Wind Energy,44.0256,-96.4303,0.28485,1.7,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Stanton Wind Energy LLC,32.2353,-101.8367,0.30996,120,TX,"Electric Reliability Council of Texas, Inc."
Star Point Wind Project LLC,45.51,-120.48,0.26692,98.7,OR,Avangrid Renewables LLC
Steel Winds II,42.8072,-78.8617,0.21465,15,NY,New York Independent System Operator
Steel Winds Wind Farm,42.8167,-78.8675,0.26499,20,NY,New York Independent System Operator
Steele Flats Wind Project LLC,40.048889,-96.952222,0.46196,74.8,NE,Southwest Power Pool
Stella Wind Farm,26.941667,-97.6425,0.03045,201,TX,"Electric Reliability Council of Texas, Inc."
Stella Wind Farm II,26.918889,-97.602778,,200,TX,"Electric Reliability Council of Texas, Inc."
